sample,pop,leaf_length,leaf_width,upper_leaf_angle,leaf_angle_boxcox_transformed
Z009E0137,9,807.4342,94.4441,65.7887,9916405.665
Z009E0138,9,773.1334,101.7873,67.8734,11301230.39
Z009E0139,9,862.0725,98.2922,55.6596,4921431.71
Z009E0140,9,809.2263,104.9409,71.397,13971081.55
Z009E0141,9,863.7229,107.0922,66.9411,10664870.83
Z009E0142,9,724.1162,105.2807,68.5333,11768836.64
Z009E0143,9,786.3937,90.5452,61.9393,7702491.484
Z009E0144,9,833.1299,106.5968,71.491,14048320.27
Z009E0145,9,768.6168,102.7996,59.9883,6735768.489
Z009E0146,9,843.4853,106.1829,62.6825,8097240.717
Z009E0147,9,799.7125,93.6867,63.5606,8583284.306
Z009E0149,9,812.7223,95.755,65.3625,9649982.699
Z009E0150,9,856.1139,91.6369,65.8168,9934165.966
Z009E0151,9,872.8695,101.4774,68.3816,11660061.69
Z009E0152,9,816.4252,98.3917,73.3047,15603310.28
Z009E0153,9,848.3519,94.8437,67.7343,11204496.55
Z009E0154,9,744.5711,90.735,67.7619,11223640
Z009E0155,9,793.8285,101.912,63.6634,8641605.187
Z009E0156,9,836.9411,102.0272,65.2565,9584575.541
Z009E0157,9,768.2326,105.3081,58.7501,6172081.405
Z009E0158,9,806.9374,114.9387,68.9118,12043605.5
Z009E0159,9,846.8708,107.6034,70.4817,13235772.41
Z009E0161,9,831.5833,111.5737,64.1424,8917342.085
Z009E0162,9,769.5767,102.0113,59.4685,6494558.262
Z009E0163,9,855.1508,107.2806,62.2713,7876977.278
Z009E0164,9,798.8301,87.9142,60.0858,6781761.959
Z009E0165,9,811.3102,98.8844,67.2519,10873898.76
Z009E0166,9,783.2894,100.3654,50.1312,3174810.618
Z009E0167,9,800.7863,100.4997,63.914,8785040.805
Z009E0168,9,804.9273,96.2023,70.0133,12871078.11
Z009E0169,9,742.6788,98.4452,63.8895,8770938.392
Z009E0170,9,856.7202,103.331,68.1771,11514640.44
Z009E0171,9,819.9519,91.4192,68.797,11959756.92
Z009E0173,9,781.127,95.8592,66.0632,10090939.71
Z009E0174,9,772.1908,102.762,65.106,9492290.189
Z009E0175,9,857.1658,83.8303,69.8773,12766636.74
Z009E0176,9,788.2238,92.1113,58.8207,6203220.451
Z009E0177,9,859.4266,102.3962,66.9016,10638525.96
Z009E0178,9,862.4375,95.6507,66.3735,10291041.88
Z009E0179,9,824.0806,100.9665,65.3969,9671282.033
Z009E0180,9,882.5244,107.5593,61.026,7237656.605
Z009E0181,9,725.7616,92.3618,68.4503,11709227.07
Z009E0182,9,817.1219,112.8213,68.995,12104652.98
Z009E0183,9,744.2277,97.526,73.7092,15967283.86
Z009E0184,9,882.0377,102.0279,62.3668,7927721.019
Z009E0186,9,895.857,94.7113,70.3718,13149507.26
Z009E0187,9,878.6097,91.2333,61.2929,7371225.617
Z009E0190,9,838.9687,96.3723,62.3384,7912604.81
Z009E0191,9,815.1189,103.2218,67.4303,10995281.82
Z009E0192,9,820.7141,89.7424,70.5402,13281866.89
Z009E0193,9,802.216,90.7673,72.4651,14868014.93
Z009E0194,9,844.0499,99.8489,72.1654,14612044.35
Z009E0196,9,773.5001,107.5724,72.4084,14819328.24
Z009E0197,9,819.8432,91.5158,68.3474,11635645.02
Z009E0198,9,839.15,101.1671,63.4356,8512773.113
Z009E0199,9,800.327,82.8069,64.73,9264685.834
Z009E0200,9,781.804,102.4064,69.8978,12782338.29
Z010E0001,10,735.257,103.0691,62.6538,8081716.827
Z010E0002,10,750.1035,88.0262,57.595,5679305.351
Z010E0003,10,820.0013,92.8247,53.9057,4303518.76
Z010E0004,10,767.7902,78.0277,62.1501,7812934.393
Z010E0006,10,675.3334,70.7561,55.1985,4752834.877
Z010E0007,10,781.8676,76.4934,62.8981,8214586.335
Z010E0008,10,730.7562,79.2826,58.1434,5909367.405
Z010E0009,10,720.7418,86.5522,52.2575,3778444.581
Z010E0010,10,830.18,88.2156,59.4549,6488336.86
Z010E0011,10,722.0926,93.5577,67.4994,11042573.45
Z010E0012,10,822.0441,91.6317,60.196,6834033.804
Z010E0013,10,685.9651,87.3313,55.6766,4927733.399
Z010E0015,10,858.5289,85.4655,71.5831,14124312.67
Z010E0016,10,772.1905,99.0911,52.6063,3885253.594
Z010E0017,10,773.3486,75.7634,59.4965,6507381.331
Z010E0018,10,741.0611,84.891,62.1689,7822842.367
Z010E0019,10,777.524,70.0162,65.9246,10002524.55
Z010E0020,10,737.4027,76.4871,48.6664,2803828.542
Z010E0021,10,722.3139,89.9705,65.1464,9516996.411
Z010E0022,10,777.1038,81.5016,63.4255,8507095.129
Z010E0023,10,692.6475,82.4019,50.5475,3286757.212
Z010E0024,10,709.617,90.9245,54.2336,4414279.999
Z010E0025,10,750.899,90.0096,47.8333,2608128.006
Z010E0026,10,741.2009,99.7555,63.2298,8397645.229
Z010E0027,10,697.7735,91.4068,53.8751,4293291.429
Z010E0028,10,688.2424,85.7271,67.7199,11194518.54
Z010E0029,10,735.1666,88.5114,54.4248,4479859.215
Z010E0030,10,792.9954,77.5775,54.0899,4365475.772
Z010E0032,10,761.5822,78.0292,35.6818,763787.2129
Z010E0033,10,773.4377,82.3523,68.2312,11552976.19
Z010E0034,10,783.3697,78.5801,58.6729,6138167.714
Z010E0035,10,697.7316,69.5749,53.1815,4066393.727
Z010E0036,10,804.8587,74.7065,62.3713,7930118.21
Z010E0037,10,698.7411,84.692,47.5713,2548787.793
Z010E0038,10,729.957,73.5987,63.5979,8604410.731
Z010E0039,10,811.8876,74.7468,49.7689,3079768.927
Z010E0040,10,701.4507,71.3608,53.2121,4076207.003
Z010E0041,10,677.8386,102.0544,66.8349,10594152.3
Z010E0042,10,787.1369,78.6814,44.158,1865682.32
Z010E0043,10,672.0357,78.9147,59.6946,6598656.062
Z010E0044,10,771.4186,83.5377,61.1384,7293680.115
Z010E0045,10,852.3568,85.759,71.2984,13890410.95
Z010E0046,10,839.6582,92.4787,63.7228,8675441.459
Z010E0047,10,749.5638,78.5146,56.6316,5291725.241
Z010E0048,10,751.3609,93.6435,50.7546,3343554.913
Z010E0049,10,706.0555,74.8033,64.6467,9214829.122
Z010E0050,10,802.3767,95.1587,54.1159,4374275.452
Z010E0051,10,779.6932,93.7309,58.3748,6008543.131
Z010E0052,10,783.8229,76.8822,52.6126,3887203.664
Z010E0053,10,798.4971,84.3197,67.6198,11125344.33
Z010E0054,10,830.7457,92.1011,67.4254,10991934.15
Z010E0055,10,821.1357,84.1047,69.9553,12826457.7
Z010E0056,10,813.5264,100.0322,67.3236,10922560.04
Z010E0057,10,757.6993,75.2105,57.2672,5545084.443
Z010E0058,10,763.0164,80.4077,46.2472,2264448.107
Z010E0059,10,699.3287,85.7203,60.4778,6969097.201
Z010E0060,10,746.9653,82.4591,55.0818,4710870.903
Z010E0061,10,808.7186,83.9459,59.1819,6364408.256
Z010E0062,10,699.5686,71.3375,60.0137,6747727.431
Z010E0063,10,737.3762,81.3205,48.6092,2790045.372
Z010E0064,10,884.6823,93.0623,41.4389,1429487.85
Z010E0065,10,812.7655,71.3056,71.6605,14188417.67
Z010E0066,10,697.033,78.5487,42.3432,1564827.442
Z010E0067,10,713.7777,77.4579,56.0787,5078586.568
Z010E0068,10,839.4358,88.3793,69.7895,12699554.2
Z010E0069,10,782.7939,88.3112,63.6669,8643596.117
Z010E0070,10,734.1035,86.4877,60.6889,7071598.992
Z010E0071,10,762.9928,97.1114,62.6347,8071398.162
Z010E0072,10,780.3364,90.8125,72.0098,14480478.63
Z010E0073,10,722.2298,74.0219,60.5928,7024795.336
Z010E0074,10,809.4849,83.1613,59.0648,6311806.501
Z010E0075,10,726.4341,96.1109,60.0293,6755080.302
Z010E0076,10,701.008,79.797,64.6244,9201516.858
Z010E0077,10,676.5925,66.3011,57.6231,5690925.184
Z010E0078,10,766.9286,94.7633,63.2264,8395753.223
Z010E0079,10,740.8659,93.9716,63.6715,8646213.298
Z010E0080,10,738.9039,73.4445,61.9687,7717823.039
Z010E0081,10,704.5341,76.6632,61.3881,7419319.241
Z010E0082,10,748.3553,77.2653,55.6412,4914617.973
Z010E0083,10,833.6915,95.6702,49.7398,3072230.284
Z010E0084,10,759.8591,81.4438,40.5974,1311731.351
Z010E0085,10,814.9595,88.0071,59.3221,6427824.884
Z010E0086,10,706.2402,76.0715,55.6188,4906332.687
Z010E0087,10,804.9567,87.3494,65.2514,9581437.127
Z010E0088,10,760.1004,77.7261,62.2561,7868923.655
Z010E0089,10,804.0864,90.6755,55.668,4924544.718
Z010E0090,10,759.179,78.8291,58.7115,6155106.776
Z010E0091,10,819.9872,81.7456,56.5818,5272253.548
Z010E0092,10,748.5913,81.154,55.3938,4823698.498
Z010E0093,10,849.7009,89.626,58.7746,6182873.932
Z010E0094,10,774.8442,80.9614,60.9932,7221370.033
Z010E0095,10,781.8055,82.6707,61.1703,7309640.005
Z010E0096,10,801.8802,92.5266,69.2602,12300815.25
Z010E0098,10,721.1209,81.4403,66.2556,10214659.56
Z010E0099,10,721.9574,83.2439,53.4058,4138744.679
Z010E0100,10,697.8064,68.7697,43.2845,1715846.764
Z010E0101,10,792.8174,89.4974,53.7303,4245146.151
Z010E0102,10,717.5298,81.1002,54.3801,4464461.681
Z010E0103,10,764.2351,98.8872,61.4213,7436147.443
Z010E0104,10,769.1131,85.7143,50.8157,3360453.613
Z010E0105,10,727.4057,86.7495,61.1354,7292180.551
Z010E0106,10,833.787,94.2106,60.83,7140748.789
Z010E0107,10,678.9597,82.7758,60.1496,6811987.358
Z010E0108,10,725.0714,68.5299,50.5674,3292182.701
Z010E0109,10,815.7929,83.0288,56.2137,5130013.578
Z010E0110,10,878.7599,81.1612,62.9246,8229098.461
Z010E0111,10,770.0523,91.6929,66.257,10215564.02
Z010E0112,10,685.9974,82.9599,60.1014,6789143.046
Z010E0113,10,700.9384,94.575,65.4,9673203.207
Z010E0114,10,699.2891,78.0875,51.39,3522488.025
Z010E0115,10,800.0356,83.4877,50.2894,3217004.264
Z010E0116,10,752.0204,78.8997,61.7865,7623182.181
Z010E0117,10,763.3428,85.5945,53.7075,4237602.885
Z010E0118,10,790.5155,86.1711,57.6183,5688939.021
Z010E0119,10,771.8321,78.0807,60.1603,6817066.534
Z010E0120,10,798.775,79.0884,55.4015,4826508.788
Z010E0121,10,786.7165,86.9884,51.3589,3513564.074
Z010E0122,10,754.8779,81.1332,52.28,3785266.245
Z010E0123,10,799.0849,78.0911,53.8257,4276819.703
Z010E0124,10,779.009,85.7655,64.4595,9103531.614
Z010E0125,10,778.4077,83.0907,62.8232,8173674.393
Z010E0126,10,740.7887,79.5961,53.0532,4025444.182
Z010E0127,10,794.6144,85.4285,56.3664,5188660.066
Z010E0128,10,815.9149,76.8888,52.8003,3945646.038
Z010E0129,10,702.6995,73.4093,56.7486,5337687.408
Z010E0130,10,744.2743,78.4823,55.1963,4752041.16
Z010E0131,10,763.0008,91.1009,68.6353,11842407.89
Z010E0132,10,750.8367,78.325,37.0211,891308.2922
Z010E0133,10,703.8142,74.3314,60.3184,6892451.508
Z010E0134,10,785.2787,79.1319,57.2157,5524218.811
Z010E0135,10,713.959,81.3451,54.1976,4402014.67
Z010E0136,10,760.2237,84.3895,49.2428,2945632.948
Z010E0137,10,722.6674,90.0059,61.1962,7322617.582
Z010E0138,10,735.2076,87.4356,56.5896,5275299.723
Z010E0139,10,633.2736,76.0359,59.1219,6337414.512
Z010E0140,10,755.1346,85.5983,75.3648,17524847.86
Z010E0141,10,856.4309,90.8154,51.769,3632632.272
Z010E0142,10,755.5835,85.8795,64.5785,9174162.366
Z010E0143,10,724.1978,78.1654,52.387,3817835.472
Z010E0144,10,779.9363,70.1712,59.9191,6703269.293
Z010E0145,10,721.9466,87.7294,60.0499,6764799.206
Z010E0146,10,800.7917,90.2684,42.2538,1551029.872
Z010E0147,10,761.1777,97.212,66.2289,10197421.9
Z010E0148,10,756.3642,81.5043,46.5134,2319568.988
Z010E0149,10,784.2892,77.7282,57.3602,5582916.086
Z010E0150,10,808.0688,82.3128,68.848,11996951.67
Z010E0151,10,752.2597,81.3539,53.6462,4217372.685
Z010E0152,10,845.4092,90.8077,64.1022,8893946.861
Z010E0153,10,735.0453,76.2141,62.6261,8066755.338
Z010E0154,10,764.1971,87.0181,69.6205,12571187.5
Z010E0155,10,654.9712,72.98,68.8835,12022894.08
Z010E0156,10,797.885,78.7953,36.0008,792810.8068
Z010E0157,10,697.9124,77.1176,53.9615,4322216.341
Z010E0158,10,737.2355,87.5325,54.2888,4433137.352
Z010E0159,10,830.5654,89.1493,60.7251,7089290.924
Z010E0160,10,747.077,101.4266,55.4078,4828809.043
Z010E0161,10,842.4169,92.2691,53.7514,4252136.084
Z010E0162,10,826.1665,84.6697,59.0804,6318794.899
Z010E0163,10,759.3219,86.8223,60.935,7192539.995
Z010E0164,10,836.1588,91.4398,65.4613,9711252.576
Z010E0165,10,743.7287,80.7344,57.7449,5741500.988
Z010E0166,10,791.9636,92.012,54.9404,4660403.736
Z010E0167,10,711.0647,76.879,45.6369,2141841.062
Z010E0169,10,696.5977,86.9106,63.7075,8666716.428
Z010E0170,10,797.784,76.7247,62.1757,7826428.457
Z010E0171,10,777.4376,89.1656,68.3937,11668709.67
Z010E0172,10,783.917,83.8127,49.4897,3008017.121
Z010E0173,10,852.2662,100.9407,65.9966,10048380.57
Z010E0174,10,765.5959,81.3093,60.6698,7062277.856
Z010E0175,10,805.3217,98.0805,63.5821,8595456.908
Z010E0176,10,726.3169,85.4893,52.6032,3884294.309
Z010E0178,10,743.5371,86.8712,49.1161,2914004.718
Z010E0179,10,741.4681,74.5393,58.632,6120258.08
Z010E0180,10,715.6623,85.1229,58.6023,6107277.752
Z010E0181,10,765.6322,90.1441,62.9091,8220607.869
Z010E0182,10,784.0827,82.2069,58.8333,6208790.399
Z010E0184,10,662.8113,87.3189,69.6026,12557649.36
Z010E0185,10,753.2649,79.3974,60.087,6782329.518
Z010E0186,10,732.075,78.4505,63.3655,8473423.946
Z010E0187,10,755.9154,80.1496,58.445,6038879.183
Z010E0188,10,784.1618,89.8247,63.1722,8365636.222
Z010E0189,10,770.1212,82.8761,55.3566,4810139.056
Z010E0190,10,801.7802,80.7793,49.5854,3032466.173
Z010E0191,10,797.1456,86.8158,55.9278,5021568.194
Z010E0192,10,715.5512,87.501,66.5201,10386623.33
Z010E0193,10,769.8069,85.9296,67.1047,10774514.61
Z010E0194,10,802.2757,89.1699,65.3615,9649364.067
Z010E0195,10,716.757,80.3911,56.3054,5165171.304
Z010E0196,10,735.5328,84.0191,56.2941,5160829.01
Z010E0197,10,781.5252,77.8335,65.1343,9509591.646
Z010E0198,10,769.883,90.1367,63.5231,8562084.438
Z010E0200,10,784.8777,77.3667,58.1816,5925653.021
Z011E0001,11,723.9334,87.9447,69.3586,12374211.61
Z011E0002,11,776.3674,73.6687,72.9945,15328495.89
Z011E0003,11,718.5116,79.8727,49.3039,2960978.473
Z011E0004,11,792.6164,81.1971,69.1182,12195482.58
Z011E0005,11,808.4782,83.8763,62.44,7966783.889
Z011E0006,11,715.7031,80.4933,61.688,7572387.348
Z011E0007,11,833.6332,84.6072,65.9645,10027916.7
Z011E0008,11,839.8685,90.9189,67.4074,10979643.26
Z011E0009,11,749.8001,84.0032,44.5002,1927018.847
Z011E0010,11,713.0114,78.6506,72.4082,14819156.72
Z011E0011,11,811.0446,82.1823,70.0731,12917206.93
Z011E0012,11,785.1836,81.097,74.9608,17134549.04
Z011E0013,11,837.9896,84.636,73.1244,15443125.39
Z011E0014,11,744.645,74.4049,57.7309,5735670.337
Z011E0015,11,677.1453,71.3089,60.7504,7101675.719
Z011E0016,11,696.4457,83.3417,60.8731,7161973.372
Z011E0017,11,795.3453,78.1118,73.7709,16023365.35
Z011E0018,11,815.3005,79.3594,74.9998,17171935.01
Z011E0019,11,689.1113,80.4189,72.2115,14651197.85
Z011E0020,11,743.0431,74.4678,62.5629,8032698.324
Z011E0021,11,649.1149,74.9126,51.2168,3473008.151
Z011E0022,11,810.4192,76.6363,58.7382,6166844.499
Z011E0023,11,707.9042,83.6977,59.909,6698535.915
Z011E0024,11,763.4424,78.0243,61.6644,7560255.576
Z011E0025,11,798.4638,73.9614,54.5027,4506789.541
Z011E0026,11,735.7651,80.3289,68.0395,11417572.23
Z011E0027,11,766.2255,77.5381,60.8147,7133225.837
Z011E0028,11,759.0421,82.8062,46.6032,2338391.952
Z011E0029,11,729.6794,79.4087,68.8387,11990162.54
Z011E0030,11,712.4298,73.5733,54.6754,4566932.03
Z011E0031,11,735.8615,72.5326,65.5825,9786817.604
Z011E0032,11,786.0061,78.7819,51.4891,3551039.296
Z011E0033,11,747.8148,82.135,54.3723,4461778.998
Z011E0034,11,798.5878,92.1579,63.2178,8390969.009
Z011E0035,11,811.0888,84.5818,63.2766,8423721.136
Z011E0036,11,765.7528,76.9411,65.314,9620013.807
Z011E0037,11,708.5227,69.2426,62.1209,7797564.359
Z011E0038,11,675.4071,73.2662,57.4919,5636826.381
Z011E0039,11,660.7599,76.0749,62.4892,7993121.49
Z011E0041,11,676.395,78.4226,56.3703,5190164.567
Z011E0043,11,686.1599,81.6185,51.7184,3617777.357
Z011E0044,11,785.3105,86.6953,65.6967,9858427.153
Z011E0045,11,762.5108,77.3956,52.6988,3913960.505
Z011E0046,11,801.5807,80.2695,68.7157,11900645.71
Z011E0047,11,829.4455,76.4397,67.6651,11156608.5
Z011E0048,11,777.0678,82.409,73.3765,15667450.88
Z011E0049,11,692.3145,81.4765,54.7886,4606683.962
Z011E0050,11,767.3707,83.7454,75.2413,17404825.42
Z011E0051,11,804.181,84.0006,78.1452,20397804.03
Z011E0052,11,774.6983,75.1005,63.0335,8288940.116
Z011E0053,11,713.1456,83.8949,58.7903,6189797.51
Z011E0054,11,755.6951,79.1435,65.6122,9805402.871
Z011E0055,11,681.1702,80.0811,67.6596,11152809.07
Z011E0056,11,630.2113,87.8527,62.0539,7762384.513
Z011E0057,11,779.1267,79.0082,61.062,7255564.286
Z011E0058,11,664.0193,71.96,63.4748,8534837.775
Z011E0059,11,873.0837,79.5342,78.6514,20957218.77
Z011E0061,11,796.9794,69.0898,46.8523,2391214.826
Z011E0062,11,814.7024,89.7424,70.1458,12973456.02
Z011E0063,11,742.954,90.2967,63.0229,8283100.798
Z011E0064,11,783.9589,78.1706,63.0307,8287397.35
Z011E0065,11,731.2345,85.8459,61.2335,7341338.11
Z011E0067,11,876.7677,80.271,70.1334,12963848.79
Z011E0068,11,723.0087,80.3627,66.2274,10196454.15
Z011E0069,11,750.9196,73.2949,56.0731,5076461.813
Z011E0070,11,829.3946,91.2858,63.9451,8802967.094
Z011E0071,11,695.2223,81.3988,68.023,11405974.48
Z011E0072,11,747.5828,82.2237,71.5235,14075100.63
Z011E0073,11,782.534,79.4093,73.801,16050778.75
Z011E0074,11,707.156,73.5531,60.3346,6900211.658
Z011E0075,11,732.3272,78.239,66.0899,10108040.2
Z011E0076,11,801.028,85.1236,53.6993,4234892.453
Z011E0077,11,693.0318,78.7705,59.5337,6524447.5
Z011E0078,11,647.1916,79.9012,57.8675,5792753.839
Z011E0079,11,736.8241,85.1907,63.6642,8642060.226
Z011E0080,11,801.0771,84.29,74.7745,16956813.44
Z011E0081,11,663.4346,85.3468,53.1782,4065336.508
Z011E0082,11,803.3673,76.9403,63.7731,8704172.85
Z011E0083,11,765.311,84.9383,57.2566,5540784.874
Z011E0084,11,682.5444,65.5907,49.4797,3005471.049
Z011E0085,11,733.9732,81.8999,47.1071,2446181.363
Z011E0086,11,698.9692,67.2122,67.894,11315610.05
Z011E0087,11,829.5787,79.1441,72.2557,14688812.6
Z011E0088,11,701.1938,76.0893,75.9721,18124243.3
Z011E0089,11,853.4868,74.8162,56.1769,5115955.829
Z011E0090,11,655.0801,76.7716,60.5838,7020424.169
Z011E0091,11,886.1362,81.5862,73.3527,15646167.59
Z011E0092,11,727.7662,81.1477,64.0588,8868741.82
Z011E0093,11,768.0503,92.9696,76.0072,18159357.11
Z011E0094,11,776.2517,78.6821,71.0997,13728920.33
Z011E0095,11,756.3046,87.2579,61.0679,7258502.371
Z011E0096,11,663.2963,78.7418,58.4069,6022400.312
Z011E0097,11,835.6323,82.3963,69.049,12144401.02
Z011E0098,11,729.4053,82.3556,70.6809,13393230.49
Z011E0099,11,674.5774,75.5672,58.6258,6117546.649
Z011E0100,11,704.7569,92.8173,72.3779,14793189.02
Z011E0101,11,701.2605,82.7604,55.7896,4969777.388
Z011E0102,11,718.7979,80.371,65.5259,9751473.484
Z011E0103,11,771.1843,80.8793,68.8542,12001479.38
Z011E0104,11,689.5328,65.9329,48.8507,2848591.167
Z011E0105,11,735.571,74.1733,53.6785,4228023.131
Z011E0106,11,696.5478,95.0526,54.795,4608939.262
Z011E0107,11,803.1953,81.2891,73.9973,16230434.7
Z011E0108,11,703.9233,80.594,63.8246,8733664.682
Z011E0109,11,816.1285,91.179,74.7358,16920069.29
Z011E0110,11,728.8494,82.5757,54.8524,4629204.081
Z011E0111,11,778.623,89.1799,53.3912,4134005.656
Z011E0112,11,682.5567,68.3993,48.2375,2701731.192
Z011E0113,11,742.7829,86.2272,53.898,4300943.472
Z011E0115,11,721.8014,76.8325,64.7028,9248383.567
Z011E0116,11,769.0352,78.437,73.8442,16090185.28
Z011E0117,11,701.4583,75.3339,60.8409,7146111.961
Z011E0118,11,789.2209,89.3059,49.7474,3074197.782
Z011E0119,11,634.6146,72.1132,51.8944,3669646.794
Z011E0120,11,685.9347,68.4431,72.176,14621040.05
Z011E0121,11,772.3507,82.9683,61.6851,7570895.781
Z011E0122,11,754.958,94.3736,59.776,6636442.378
Z011E0123,11,750.2441,67.8038,65.0582,9463121.67
Z011E0124,11,811.0558,89.0781,69.8977,12782261.67
Z011E0125,11,763.5349,81.7609,71.2717,13868627.22
Z011E0126,11,787.1264,75.6908,59.4768,6498357.378
Z011E0127,11,745.501,77.4398,53.8199,4274888.937
Z011E0128,11,699.4556,84.3299,46.8398,2388542.693
Z011E0129,11,734.2106,84.2474,68.7926,11956552.08
Z011E0130,11,682.9884,79.6867,73.7606,16013992.87
Z011E0131,11,696.4523,76.724,57.4888,5635552.885
Z011E0132,11,817.4214,80.6849,70.3682,13146688.72
Z011E0133,11,848.226,73.3784,59.1672,6357786.708
Z011E0134,11,688.0351,75.397,61.8689,7665873.43
Z011E0135,11,729.8776,76.9195,62.5582,8030169.984
Z011E0136,11,778.0268,80.8752,69.0044,12111564.95
Z011E0137,11,782.1625,91.749,60.6317,7043712.329
Z011E0138,11,856.231,87.1373,65.5329,9755839.39
Z011E0139,11,764.5315,76.8274,47.341,2497481.235
Z011E0140,11,760.821,93.1095,61.0039,7226679.961
Z011E0141,11,677.1634,82.8209,59.4109,6468239.879
Z011E0142,11,787.4305,72.3367,63.6824,8652417.288
Z011E0143,11,767.8379,83.9598,62.6625,8086420.28
Z011E0144,11,683.6422,76.8322,59.4888,6503853.067
Z011E0145,11,676.0415,82.9897,51.2335,3477755.825
Z011E0146,11,770.4486,79.4401,69.9178,12797671.05
Z011E0147,11,712.4692,72.0379,45.7208,2158389.296
Z011E0148,11,702.2139,75.094,66.9516,10671882.25
Z011E0149,11,876.8124,81.8248,74.4215,16623894.07
Z011E0150,11,671.1626,71.0812,55.9505,5030114.212
Z011E0151,11,754.989,78.9527,77.9124,20144381.63
Z011E0152,11,696.11,72.0097,56.5331,5253264.757
Z011E0153,11,812.3709,81.4367,65.8365,9946631.571
Z011E0154,11,751.3635,89.417,66.2744,10226810.25
Z011E0155,11,799.8382,85.6574,68.8328,11985856.97
Z011E0156,11,843.4337,82.1278,64.6591,9222237.799
Z011E0157,11,761.929,85.8681,77.332,19523002.53
Z011E0158,11,744.133,88.3827,47.2199,2470819.912
Z011E0159,11,677.3464,86.1131,71.8696,14362708.41
Z011E0160,11,762.0268,76.8621,68.7864,11952037.27
Z011E0162,11,801.2736,84.634,68.5583,11786836.53
Z011E0163,11,808.5533,81.618,69.8378,12736423.94
Z011E0164,11,781.091,77.8476,63.9946,8831556.713
Z011E0165,11,862.6399,84.1726,74.6017,16793215.29
Z011E0166,11,786.3499,82.0212,67.9369,11345600.76
Z011E0167,11,728.8883,73.9231,51.1294,3448241.481
Z011E0168,11,737.0142,77.4527,56.0889,5082458.398
Z011E0169,11,778.5221,81.8185,74.1712,16390865.14
Z011E0170,11,714.2152,78.9128,45.8258,2179236.18
Z011E0171,11,851.107,93.6776,75.5907,17746016.29
Z011E0172,11,802.6252,80.865,64.7073,9251079.125
Z011E0173,11,792.5106,85.6196,60.3748,6919497.061
Z011E0174,11,709.8507,74.3038,54.8374,4623901.862
Z011E0175,11,743.8853,78.982,49.8885,3110900.49
Z011E0176,11,727.3364,69.8841,54.6151,4545863.659
Z011E0177,11,805.7275,97.4998,70.4943,13245690.15
Z011E0178,11,738.8563,85.2557,64.2782,8996720.351
Z011E0179,11,784.0512,84.5372,60.0375,6758947.717
Z011E0180,11,759.3127,70.8436,59.2473,6393931.053
Z011E0181,11,664.4675,84.5078,61.1646,7306786.289
Z011E0182,11,740.7348,86.8147,63.0607,8303938.364
Z011E0183,11,736.6454,90.6329,54.2062,4404942.359
Z011E0184,11,791.699,76.3746,74.4683,16667743.19
Z011E0185,11,711.1081,72.2877,51.1579,3456302.744
